waypoint_id,x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag,traffic_light_detection,target_traffic_light_camera,start,goal,stop_point,detection_range_front_l,detection_range_front_r,detection_range_rear_l,detection_range_rear_r,fatal_area_left,fatal_area_right,cargo_left,cargo_right,obstacle_detection_distance_change,winker_point,obstacle_sensor_range,mode_change,attention_broadcast,inter_vehicular_distance,minimum_target_point_distance,target_point_ratio,voxel_leaf_size,local_max_slope,preliminary_output,route_change,pause_point,pause_time,cross_point,cross_point_detection_area_left,cross_point_detection_area_right,cross_point_detection_area_front,cross_point_detection_area_back,object_detection_intersect,vehicle_waypoint_distance
335,94519.9609,78087.2266,35.5635,2.9544,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
336,94519.4531,78087.3594,35.581,2.9528,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
337,94518.9062,78087.5,35.5931,2.9531,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
338,94518.3438,78087.625,35.5895,2.9521,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
339,94517.7969,78087.7266,35.5971,2.9549,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
340,94517.2422,78087.8516,35.5857,2.9505,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
341,94516.6719,78088,35.5874,2.9448,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
342,94516.125,78088.125,35.5782,2.9428,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
343,94515.5625,78088.2656,35.5879,2.9366,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
344,94514.9766,78088.4062,35.5781,2.928,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
345,94514.4141,78088.5469,35.5768,2.9296,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
346,94513.8594,78088.6953,35.5693,2.9313,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
347,94513.2891,78088.8281,35.5719,2.9334,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
348,94512.7109,78088.9766,35.5778,2.9368,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
349,94512.1484,78089.1016,35.5725,2.9394,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
350,94511.5781,78089.2266,35.5938,2.9375,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
351,94510.9766,78089.3984,35.5794,2.9383,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
352,94510.4297,78089.5078,35.5787,2.9357,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
353,94509.8672,78089.6562,35.571,2.9332,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
354,94509.2578,78089.7969,35.5894,2.9311,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
355,94508.6797,78089.9609,35.577,2.9286,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
356,94508.1172,78090.0859,35.5691,2.9259,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
357,94507.5391,78090.2344,35.5819,2.9277,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
358,94506.9531,78090.3906,35.5865,2.9289,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
359,94506.4062,78090.5234,35.5721,2.9279,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
360,94505.8516,78090.6562,35.5731,2.93,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
361,94505.2969,78090.8203,35.5763,2.9286,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
362,94504.7344,78090.9531,35.5489,2.9261,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
363,94504.1719,78091.0781,35.5608,2.9296,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
364,94503.6094,78091.2266,35.5559,2.9287,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
365,94503.0312,78091.375,35.5472,2.9278,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
366,94502.4766,78091.5,35.5258,2.932,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
367,94501.8906,78091.6562,35.502,2.9376,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
368,94501.3359,78091.7891,35.5192,2.9359,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
369,94500.7656,78091.9062,35.4972,2.9352,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
370,94500.2344,78092.0391,35.5099,2.9367,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
371,94499.7344,78092.1719,35.5126,2.9332,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
372,94499.2422,78092.2969,35.5326,2.9359,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
373,94498.6016,78092.4141,35.5354,2.935,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
374,94497.9922,78092.5859,35.5299,2.9378,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
375,94497.4141,78092.7422,35.5122,2.9438,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
376,94496.8594,78092.8516,35.5246,2.9422,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
377,94496.2578,78092.9922,35.528,2.9414,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
378,94495.4193,78093.2034,35.5126,2.9432,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
379,94494.573,78093.399,35.5238,2.9406,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
380,94493.7667,78093.59,35.5319,2.9438,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,10,1,0,0,1.75,1.75,0,0,0,0,1,2,0,0,0,0,0,0,1.5
381,94492.9833,78093.7718,35.5425,2.9438,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,8,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
382,94492.1956,78093.954,35.3563,2.8906,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,8,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
383,94491.2269,78094.2024,35.3561,2.8906,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
384,94490.2582,78094.4508,35.356,2.8906,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,1,20,5,6,0,0,1.5
385,94489.2896,78094.6991,35.3559,2.8906,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
386,94488.3209,78094.9475,35.3557,2.8906,5,0,0,0,0,0,0,NULL,0,0,0,1,20,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
387,94487.1599,78095.2504,35.3556,2.8906,5,0,0,0,0,0,0,NULL,0,0,0,1,20,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
388,94486.1912,78095.4988,35.3554,2.8906,5,0,0,0,0,0,0,NULL,0,0,0,1,40,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
389,94486.0613,78095.5321,35.3554,2.9698,5,0,0,0,0,0,0,NULL,0,0,0,1,40,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
390,94485.2673,78095.6699,35.3694,-2.9235,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
391,94485.0139,78095.6137,35.3724,-2.588,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
392,94484.688,78095.4123,35.3746,-2.3669,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
393,94484.2795,78095.0124,35.3844,-2.0299,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
394,94484.1143,78094.6782,35.3841,-1.9106,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
395,94483.9308,78094.1591,35.3805,-1.7965,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
396,94483.8224,78093.6872,35.378,-1.7268,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
397,94483.7459,78093.2006,35.3685,-1.8093,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
398,94483.5576,78092.423,35.3689,-1.8093,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
399,94483.3455,78091.5484,35.3692,-1.8093,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
400,94483.1696,78090.8193,35.3695,-1.8093,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
401,94482.9817,78090.0417,35.3698,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
402,94482.8037,78089.3131,35.3702,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
403,94482.5674,78088.3414,35.3705,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
404,94482.3312,78087.3697,35.3708,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
405,94482.095,78086.398,35.3711,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
406,94481.8588,78085.4263,35.3714,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
407,94481.6225,78084.4546,35.3718,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
408,94481.3863,78083.4829,35.3721,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
409,94481.1501,78082.5112,35.3724,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
410,94480.9139,78081.5395,35.3727,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
411,94480.6777,78080.5678,35.373,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
412,94480.4414,78079.5961,35.3734,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
413,94480.2052,78078.6244,35.3737,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
414,94479.969,78077.6527,35.374,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
415,94479.7328,78076.681,35.3743,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
416,94479.4965,78075.7093,35.3747,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
417,94479.2603,78074.7376,35.375,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
418,94479.0241,78073.7659,35.3753,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
419,94478.7879,78072.7942,35.3756,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
420,94478.5517,78071.8225,35.3759,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
421,94478.3154,78070.8508,35.3763,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
422,94478.0792,78069.8791,35.3766,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
423,94477.843,78068.9074,35.3769,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
424,94477.6068,78067.9357,35.3772,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
425,94477.3706,78066.964,35.3776,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
426,94477.1343,78065.9923,35.3779,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
427,94476.8981,78065.0206,35.3782,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
428,94476.6619,78064.0489,35.3785,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
429,94476.4257,78063.0772,35.3788,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
430,94476.2028,78062.1605,35.3791,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
431,94475.9566,78061.1913,35.3794,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
432,94475.7103,78060.2221,35.3797,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
433,94475.464,78059.2529,35.3799,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
434,94475.2178,78058.2837,35.3802,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
435,94474.9715,78057.3145,35.3804,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
436,94474.7252,78056.3453,35.3807,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
437,94474.4789,78055.3761,35.3809,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
438,94474.2327,78054.4069,35.3812,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
439,94473.9864,78053.4377,35.3814,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
440,94473.7401,78052.4685,35.3817,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
441,94473.4939,78051.4993,35.382,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
442,94473.2476,78050.5301,35.3822,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
443,94473.0013,78049.5609,35.3825,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
444,94472.7551,78048.5917,35.3827,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
445,94472.5088,78047.6225,35.383,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
446,94472.2625,78046.6533,35.3832,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
447,94472.0163,78045.6841,35.3835,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
448,94471.77,78044.7149,35.3838,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
449,94471.5237,78043.7457,35.384,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
450,94471.2775,78042.7765,35.3843,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
451,94471.0312,78041.8073,35.3845,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
452,94470.7849,78040.8381,35.3848,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
453,94470.5387,78039.8689,35.385,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
454,94470.2924,78038.8997,35.3853,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
455,94470.0461,78037.9305,35.3855,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
456,94469.7999,78036.9613,35.3858,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
